program,level,university_id,university,city,province,degree_label,annual_fee_cad,fee_notes,duration_years,intake_terms,application_deadline,url,accredited,fees_last_verified,source,is_verified
Computer Science,Postgraduate,u_guelf,University of Guelph,Guelph,Ontario,Master,49794,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofguelph.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Master,23919,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofmanitoba.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Master,33005,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofnewbrunswick.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_oft,University of Ottawa,Ottawa,Ontario,Master,45827,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofottawa.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_regina,University of Regina,Regina,Saskatchewan,Master,24782,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofregina.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Master,40652,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofsaskatchewan.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Master,29669,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universitédesherbrooke.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_toronto,University of Toronto,Toronto,Ontario,Master,51519,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityoftoronto.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_victoria,University of Victoria,Victoria,British Columbia,Master,31222,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofvictoria.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Master,55889,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofwaterloo.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,u_windsor,University of Windsor,Windsor,Ontario,Master,29957,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofwindsor.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,western_university,Western University,London,Ontario,Master,50197,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.westernuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Master,46747,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.wilfridlaurieruniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,york_university,York University,Toronto,Ontario,Master,37605,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.yorkuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,mcgill_university,McGill University,Montreal,Quebec,Master,37260,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.mcgilluniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,ubc,University of British Columbia,Vancouver,British Columbia,Master,63307,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.universityofbritishcolumbia.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Master,36800,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.simonfraseruniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Master,38525,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.thompsonriversuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Master,39732,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.dalhousieuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Master,25299,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.memorialuniversityofnewfoundland.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Master,30244,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.mountroyaluniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,brock_university,Brock University,St. Catharines,Ontario,Master,22482,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.brockuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,carleton_university,Carleton University,Ottawa,Ontario,Master,32717,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.carletonuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,concordia_university,Concordia University,Montreal,Quebec,Master,31337,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.concordiauniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Master,25759,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.royalroadsuniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Master,27369,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.questuniversitycanada.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Master,25759,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.capilanouniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Master,23919,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.vancouverislanduniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Master,38237,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.acadiauniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Master,21965,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.algomauniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
Computer Science,Postgraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Master,29727,Estimated value for standard full-time international tuition; verify on official university page before acting.,2.0,['Fall'],,https://www.bishop'suniversity.edu/programs/computer-science,,estimated:2025-08-08,estimate,
